PAIS,ANO,DEWEY PRINCIPAL,ESCENARIO,IDIOMA DE ORIGEN,IDIOMA PUBLICACION,EDITORIAL,CANTIDAD
México,2010,300 - Ciencias sociales,espanol,ITALIANO,ESPAÑOL,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,1
México,2010,300 - Ciencias sociales,espanol,LENGUA NO DETERMINADA,ESPAÑOL,CENTRO DE ESTUDIOS EN CIENCIAS DE LA COMUNICACION,1
México,2010,300 - Ciencias sociales,espanol,LENGUA NO DETERMINADA,ESPAÑOL,GRUPO EDITORIAL MIGUEL ANGEL PORRUA,1
México,2010,300 - Ciencias sociales,espanol,LENGUA NO DETERMINADA,ESPAÑOL,INSTITUTO POLITECNICO NACIONAL,1
México,2010,300 - Ciencias sociales,espanol,LENGUA NO DETERMINADA,ESPAÑOL,PEARSON,1
México,2010,300 - Ciencias sociales,espanol,LENGUA NO DETERMINADA,ESPAÑOL,PLAZA Y VALDES,1
México,2010,300 - Ciencias sociales,espanol,MULTILINGÜE,ESPAÑOL,UNIVERSIDAD AUTONOMA DE TLAXCALA,1
México,2010,300 - Ciencias sociales,espanol,PORTUGUÉS,ESPAÑOL,CELISTIA,1
México,2010,300 - Ciencias sociales,espanol,PORTUGUÉS,ESPAÑOL,EDICIONES PAULINAS,2
México,2010,300 - Ciencias sociales,espanol,PORTUGUÉS,ESPAÑOL,PEARSON,2
México,2010,300 - Ciencias sociales,espanol,PORTUGUÉS,ESPAÑOL,SECRETARIA DE RELACIONES EXTERIORES,1
México,2010,300 - Ciencias sociales,espanol,PORTUGUÉS,ESPAÑOL,SIGLO XXI EDITORES,1
México,2010,300 - Ciencias sociales,ingles,INGLÉS,ESPAÑOL,CENGAGE LEARNING,33
México,2010,300 - Ciencias sociales,ingles,INGLÉS,ESPAÑOL,EDITORIAL OCEANO,8
México,2010,300 - Ciencias sociales,ingles,INGLÉS,ESPAÑOL,PANORAMA EDITORIAL,18
México,2010,300 - Ciencias sociales,ingles,INGLÉS,ESPAÑOL,PEARSON,81
México,2010,300 - Ciencias sociales,ingles,INGLÉS,ESPAÑOL,SANTILLANA EDICIONES GENERALES,12
México,2010,300 - Ciencias sociales,ingles,INGLÉS,INGLÉS,EDITORIAL EVEREST MEXICANA,1
México,2010,300 - Ciencias sociales,ingles,INGLÉS,INGLÉS,EDITORIAL LIMUSA,3
México,2010,300 - Ciencias sociales,ingles,INGLÉS,MULTILINGÜE,CENTRO DE ESTUDIOS MONETARIOS LATINOAMERICANOS,1
México,2010,300 - Ciencias sociales,ingles,INGLÉS,MULTILINGÜE,SIGLO XXI EDITORES,1
México,2010,300 - Ciencias sociales,portugues,PORTUGUÉS,ESPAÑOL,CELISTIA,1
México,2010,300 - Ciencias sociales,portugues,PORTUGUÉS,ESPAÑOL,EDICIONES PAULINAS,2
México,2010,300 - Ciencias sociales,portugues,PORTUGUÉS,ESPAÑOL,PEARSON,2
México,2010,300 - Ciencias sociales,portugues,PORTUGUÉS,ESPAÑOL,SECRETARIA DE RELACIONES EXTERIORES,1
México,2010,300 - Ciencias sociales,portugues,PORTUGUÉS,ESPAÑOL,SIGLO XXI EDITORES,1
México,2010,400  - Lenguas,espanol,ALEMÁN,ESPAÑOL,EL COLEGIO DE MEXICO,1
México,2010,400  - Lenguas,espanol,FRANCÉS,ESPAÑOL,EDITORIAL FONTAMARA,1
México,2010,400  - Lenguas,espanol,INGLÉS,ESPAÑOL,FONDO DE CULTURA ECONOMICA MEXICO,1
México,2010,400  - Lenguas,ingles,INGLÉS,ESPAÑOL,FONDO DE CULTURA ECONOMICA MEXICO,1
México,2010,400  - Lenguas,ingles,INGLÉS,INGLÉS,EDITORIAL GES,1
México,2010,400 - Lenguas,espanol,INGLÉS,ESPAÑOL,RICHMOND PUBLISHING,6
México,2010,400 - Lenguas,espanol,LENGUA NO DETERMINADA,ESPAÑOL,UNIVERSIDAD DE GUADALAJARA,1
México,2010,400 - Lenguas,ingles,INGLÉS,ESPAÑOL,RICHMOND PUBLISHING,6
México,2010,400 - Lenguas,ingles,INGLÉS,INGLÉS,EDITORIAL GES,2
México,2010,400 - Lenguas,ingles,INGLÉS,MULTILINGÜE,EDICIONES CON ESTILO,3
México,2010,400 - Lenguas,ingles,INGLÉS,MULTILINGÜE,IBALPE.COM,8
México,2010,500 - Ciencias naturales y matemáticas,espanol,ALEMÁN,ESPAÑOL,EDITORIAL JUVENTUD,1
México,2010,500 - Ciencias naturales y matemáticas,espanol,ESLOVACO,ESPAÑOL,EDITORIAL GES,1
México,2010,500 - Ciencias naturales y matemáticas,espanol,ESPAÑOL,ESPAÑOL,"COLIN CRUZ, ARTURO",1
México,2010,500 - Ciencias naturales y matemáticas,espanol,ESPAÑOL,ESPAÑOL,EDITORIAL GES,1
México,2010,500 - Ciencias naturales y matemáticas,espanol,ESPAÑOL,ESPAÑOL,"SALAS DEL VILLAR, JESUS",1
México,2010,500 - Ciencias naturales y matemáticas,espanol,ESPAÑOL,ESPAÑOL,SECRETARIA DE MEDIO AMBIENTE Y RECURSOS NATURALES,1
México,2010,500 - Ciencias naturales y matemáticas,espanol,ESPAÑOL,ESPAÑOL,UNIVERSIDAD DE QUINTANA ROO,1
México,2010,500 - Ciencias naturales y matemáticas,espanol,FRANCÉS,ESPAÑOL,"ALVAREZ PEREZ-DUARTE, MANUEL SEGUNDO",1
México,2010,500 - Ciencias naturales y matemáticas,espanol,FRANCÉS,ESPAÑOL,CALLIS NINOS,1
México,2010,500 - Ciencias naturales y matemáticas,espanol,FRANCÉS,ESPAÑOL,CORREO DEL MAESTRO,1
México,2010,500 - Ciencias naturales y matemáticas,espanol,FRANCÉS,ESPAÑOL,EDICIONES LAROUSSE,1
México,2010,500 - Ciencias naturales y matemáticas,espanol,FRANCÉS,ESPAÑOL,EDITORIAL OCEANO,3
México,2010,500 - Ciencias naturales y matemáticas,espanol,HINDÍ,ESPAÑOL,GRUPO EDITORIAL TOMO,1
México,2010,500 - Ciencias naturales y matemáticas,espanol,INGLÉS,ESPAÑOL,ADVANCED MARKETING,13
México,2010,500 - Ciencias naturales y matemáticas,espanol,INGLÉS,ESPAÑOL,CENGAGE LEARNING,48
México,2010,500 - Ciencias naturales y matemáticas,espanol,INGLÉS,ESPAÑOL,EDITORIAL EVEREST MEXICANA,10
México,2010,500 - Ciencias naturales y matemáticas,espanol,INGLÉS,ESPAÑOL,MCGRAW-HILL,30
México,2010,500 - Ciencias naturales y matemáticas,espanol,INGLÉS,ESPAÑOL,PEARSON,71
México,2010,500 - Ciencias naturales y matemáticas,espanol,ITALIANO,ESPAÑOL,EDITORIAL JUVENTUD,1
México,2010,500 - Ciencias naturales y matemáticas,espanol,ITALIANO,ESPAÑOL,LIBROS DEL ESCARABAJO,1
México,2010,500 - Ciencias naturales y matemáticas,espanol,ITALIANO,ESPAÑOL,PRODUCTOS Y DISENOS FINOS,1
México,2010,500 - Ciencias naturales y matemáticas,espanol,LENGUA NO DETERMINADA,ESPAÑOL,PEARSON,6
México,2010,500 - Ciencias naturales y matemáticas,espanol,LENGUA NO DETERMINADA,ESPAÑOL,UNIVERSIDAD AUTONOMA DEL ESTADO DE BAJA CALIFORNIA,1
México,2010,500 - Ciencias naturales y matemáticas,espanol,LENGUA NO DETERMINADA,ESPAÑOL,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,1
México,2010,500 - Ciencias naturales y matemáticas,espanol,NEERLANDÉS,ESPAÑOL,MASSON DOYMA MEXICO,2
México,2010,500 - Ciencias naturales y matemáticas,espanol,RUSO,ESPAÑOL,EDICIONES QUINTO SOL,1
México,2010,500 - Ciencias naturales y matemáticas,ingles,INGLÉS,ESPAÑOL,ADVANCED MARKETING,13
México,2010,500 - Ciencias naturales y matemáticas,ingles,INGLÉS,ESPAÑOL,CENGAGE LEARNING,48
México,2010,500 - Ciencias naturales y matemáticas,ingles,INGLÉS,ESPAÑOL,EDITORIAL EVEREST MEXICANA,10
México,2010,500 - Ciencias naturales y matemáticas,ingles,INGLÉS,ESPAÑOL,MCGRAW-HILL,30
México,2010,500 - Ciencias naturales y matemáticas,ingles,INGLÉS,ESPAÑOL,PEARSON,71
México,2010,500 - Ciencias naturales y matemáticas,ingles,INGLÉS,INGLÉS,"ROBLES GIL, PATRICIO ROBERTO",1
México,2010,500 - Ciencias naturales y matemáticas,ingles,INGLÉS,MULTILINGÜE,EDITORIAL LIMUSA,2
México,2010,500 - Ciencias naturales y matemáticas,ingles,INGLÉS,MULTILINGÜE,EDITORIAL OCEANO,1
México,2010,500 - Ciencias naturales y matemáticas,ingles,INGLÉS,MULTILINGÜE,SECRETARIA DE MEDIO AMBIENTE Y RECURSOS NATURALES,1
México,2010,500 - Ciencias naturales y matemáticas,ingles,INGLÉS,MULTILINGÜE,UNIVERSIDAD AUTONOMA DEL ESTADO DE HIDALGO,1
México,2010,600 - Tecnología (Ciencias aplicadas),espanol,ALEMÁN,ESPAÑOL,ADVANCED MARKETING,2
México,2010,600 - Tecnología (Ciencias aplicadas),espanol,ALEMÁN,ESPAÑOL,EDICIONES CON ESTILO,1
México,2010,600 - Tecnología (Ciencias aplicadas),espanol,ALEMÁN,ESPAÑOL,"RODRIGUEZ GONZALEZ, J SERAFIN",1
México,2010,600 - Tecnología (Ciencias aplicadas),espanol,ESPAÑOL,ESPAÑOL,COLEGIO DE POSTGRADUADOS,1
México,2010,600 - Tecnología (Ciencias aplicadas),espanol,ESPAÑOL,ESPAÑOL,SOCIEDAD MEXICANA DE INGENIERIA GEOTECNICA,1
México,2010,600 - Tecnología (Ciencias aplicadas),espanol,FRANCÉS,ESPAÑOL,AM EDITORES,5
México,2010,600 - Tecnología (Ciencias aplicadas),espanol,FRANCÉS,ESPAÑOL,CORREO DEL MAESTRO,1
México,2010,600 - Tecnología (Ciencias aplicadas),espanol,FRANCÉS,ESPAÑOL,EDICIONES LAROUSSE,19
México,2010,600 - Tecnología (Ciencias aplicadas),espanol,FRANCÉS,ESPAÑOL,EDITORIAL HIPERLIBRO,1
México,2010,600 - Tecnología (Ciencias aplicadas),espanol,FRANCÉS,ESPAÑOL,MA NON TROPPO EDICIONES,1
México,2010,600 - Tecnología (Ciencias aplicadas),espanol,INGLÉS,ESPAÑOL,ADVANCED MARKETING,43
México,2010,600 - Tecnología (Ciencias aplicadas),espanol,INGLÉS,ESPAÑOL,CENGAGE LEARNING,38
México,2010,600 - Tecnología (Ciencias aplicadas),espanol,INGLÉS,ESPAÑOL,EDITORES MEXICANOS UNIDOS,8
México,2010,600 - Tecnología (Ciencias aplicadas),espanol,INGLÉS,ESPAÑOL,INTERSISTEMAS,21
México,2010,600 - Tecnología (Ciencias aplicadas),espanol,INGLÉS,ESPAÑOL,PEARSON,30
México,2010,600 - Tecnología (Ciencias aplicadas),espanol,ITALIANO,ESPAÑOL,EDITORIAL OCEANO,3
México,2010,600 - Tecnología (Ciencias aplicadas),espanol,ITALIANO,ESPAÑOL,MASSON DOYMA MEXICO,1
México,2010,600 - Tecnología (Ciencias aplicadas),espanol,LENGUA NO DETERMINADA,ESPAÑOL,EDICIONES LAROUSSE,1
México,2010,600 - Tecnología (Ciencias aplicadas),espanol,LENGUA NO DETERMINADA,ESPAÑOL,IEEE CENTRO OCCIDENTE SECTION,1
México,2010,600 - Tecnología (Ciencias aplicadas),espanol,MULTILINGÜE,ESPAÑOL,ADVANCED MARKETING,1
México,2010,600 - Tecnología (Ciencias aplicadas),ingles,INGLÉS,ESPAÑOL,ADVANCED MARKETING,43
México,2010,600 - Tecnología (Ciencias aplicadas),ingles,INGLÉS,ESPAÑOL,CENGAGE LEARNING,38
México,2010,600 - Tecnología (Ciencias aplicadas),ingles,INGLÉS,ESPAÑOL,EDITORES MEXICANOS UNIDOS,8
México,2010,600 - Tecnología (Ciencias aplicadas),ingles,INGLÉS,ESPAÑOL,INTERSISTEMAS,21
México,2010,600 - Tecnología (Ciencias aplicadas),ingles,INGLÉS,ESPAÑOL,PEARSON,30
México,2010,600 - Tecnología (Ciencias aplicadas),ingles,INGLÉS,INGLÉS,MCGRAW-HILL,1
México,2010,700 - Las Artes  Bellas artes y artes decorativas,espanol,ESPAÑOL,ESPAÑOL,COLIN Y ASOCIADOS,1
México,2010,700 - Las Artes  Bellas artes y artes decorativas,espanol,FRANCÉS,ESPAÑOL,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,1
México,2010,700 - Las Artes  Bellas artes y artes decorativas,espanol,INGLÉS,ESPAÑOL,"ALVAREZ CORTES, LUIS ROBERTO",1
México,2010,700 - Las Artes  Bellas artes y artes decorativas,espanol,INGLÉS,ESPAÑOL,FONDO EDITORIAL DE NUEVO LEON,1
México,2010,700 - Las Artes  Bellas artes y artes decorativas,espanol,INGLÉS,ESPAÑOL,INSTITUTO NACIONAL DE BELLAS ARTES Y LITERATURA,1
México,2010,700 - Las Artes  Bellas artes y artes decorativas,espanol,ITALIANO,ESPAÑOL,EDITORIAL OCEANO,2
México,2010,700 - Las Artes  Bellas artes y artes decorativas,espanol,LATÍN,ESPAÑOL,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,1
México,2010,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,ESPAÑOL,"ALVAREZ CORTES, LUIS ROBERTO",1
México,2010,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,ESPAÑOL,FONDO EDITORIAL DE NUEVO LEON,1
México,2010,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,ESPAÑOL,INSTITUTO NACIONAL DE BELLAS ARTES Y LITERATURA,1
México,2010,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,MULTILINGÜE,EDITORIAL RM,1
México,2010,700 - Las Artes Bellas artes y artes decorativas,espanol,ACHUAR,ESPAÑOL,EDITORIAL EDICIONES ESCOLARES DE OCCIDENTE,1
México,2010,700 - Las Artes Bellas artes y artes decorativas,espanol,ALEMÁN,ESPAÑOL,FONDO DE CULTURA ECONOMICA MEXICO,1
México,2010,700 - Las Artes Bellas artes y artes decorativas,espanol,ALEMÁN,ESPAÑOL,UNIVERSIDAD IBEROAMERICANA,1
México,2010,700 - Las Artes Bellas artes y artes decorativas,espanol,ESPAÑOL,ESPAÑOL,CENTRO DE ESTUDIOS EN CIENCIAS DE LA COMUNICACION,2
México,2010,700 - Las Artes Bellas artes y artes decorativas,espanol,ESPAÑOL,ESPAÑOL,"COBAR SPROSS DIAZ, DAVID",1
México,2010,700 - Las Artes Bellas artes y artes decorativas,espanol,ESPAÑOL,ESPAÑOL,COLIN Y ASOCIADOS,4
México,2010,700 - Las Artes Bellas artes y artes decorativas,espanol,ESPAÑOL,ESPAÑOL,PRIMERO LA A,1
México,2010,700 - Las Artes Bellas artes y artes decorativas,espanol,ESPAÑOL,ESPAÑOL,SECRETARIA DE CULTURA DEL GOBIERNO DEL DISTRITO FEDERAL,2
México,2010,700 - Las Artes Bellas artes y artes decorativas,espanol,FRANCÉS,ESPAÑOL,EDICIONES CON ESTILO,1
México,2010,700 - Las Artes Bellas artes y artes decorativas,espanol,FRANCÉS,ESPAÑOL,TUSQUETS EDITORES MEXICO,1
México,2010,700 - Las Artes Bellas artes y artes decorativas,espanol,FRANCÉS,ESPAÑOL,VERGARA & RIBA EDITORAS,2
México,2010,700 - Las Artes Bellas artes y artes decorativas,espanol,INGLÉS,ESPAÑOL,ADVANCED MARKETING,55
México,2010,700 - Las Artes Bellas artes y artes decorativas,espanol,INGLÉS,ESPAÑOL,AM EDITORES,1
México,2010,700 - Las Artes Bellas artes y artes decorativas,espanol,INGLÉS,ESPAÑOL,EDICIONES LAROUSSE,1
México,2010,700 - Las Artes Bellas artes y artes decorativas,espanol,INGLÉS,ESPAÑOL,EDICIONES VE,2
México,2010,700 - Las Artes Bellas artes y artes decorativas,espanol,INGLÉS,ESPAÑOL,SANTILLANA EDICIONES GENERALES,25
México,2010,700 - Las Artes Bellas artes y artes decorativas,espanol,ITALIANO,ESPAÑOL,EDITORIAL OCEANO,2
México,2010,700 - Las Artes Bellas artes y artes decorativas,espanol,ITALIANO,ESPAÑOL,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,1
México,2010,700 - Las Artes Bellas artes y artes decorativas,espanol,LENGUA NO DETERMINADA,ESPAÑOL,CONSEJO NACIONAL PARA LA CULTURA Y LAS ARTES,1
México,2010,700 - Las Artes Bellas artes y artes decorativas,espanol,LENGUA NO DETERMINADA,ESPAÑOL,PATRONATO DE ARTE CONTEMPORANEO,1
México,2010,700 - Las Artes Bellas artes y artes decorativas,ingles,INGLÉS,ESPAÑOL,ADVANCED MARKETING,55
México,2010,700 - Las Artes Bellas artes y artes decorativas,ingles,INGLÉS,ESPAÑOL,AM EDITORES,1
México,2010,700 - Las Artes Bellas artes y artes decorativas,ingles,INGLÉS,ESPAÑOL,EDICIONES LAROUSSE,1
México,2010,700 - Las Artes Bellas artes y artes decorativas,ingles,INGLÉS,ESPAÑOL,EDICIONES VE,2
México,2010,700 - Las Artes Bellas artes y artes decorativas,ingles,INGLÉS,ESPAÑOL,SANTILLANA EDICIONES GENERALES,25
México,2010,700 - Las Artes Bellas artes y artes decorativas,ingles,INGLÉS,MULTILINGÜE,CIRCO 2.12,1
México,2010,800 - Literatura y retórica,espanol,ALEMÁN,ESPAÑOL,CONSEJO NACIONAL PARA LA CULTURA Y LAS ARTES,1
México,2010,800 - Literatura y retórica,espanol,ALEMÁN,ESPAÑOL,EDICIONES CASTILLO,1
México,2010,800 - Literatura y retórica,espanol,ALEMÁN,ESPAÑOL,EDICIONES EL TUCAN DE VIRGINIA,1
México,2010,800 - Literatura y retórica,espanol,ALEMÁN,ESPAÑOL,EDITORA Y DISTRIBUIDORA AZTECA,1
México,2010,800 - Literatura y retórica,espanol,ALEMÁN,ESPAÑOL,SANTILLANA EDICIONES GENERALES,4
México,2010,800 - Literatura y retórica,espanol,CATALÁN,ESPAÑOL,ARLEQUIN EDITORIAL Y SERVICIOS,1
México,2010,800 - Literatura y retórica,espanol,CATALÁN,ESPAÑOL,CL EDITORIAL PRAXIS,1
México,2010,800 - Literatura y retórica,espanol,CATALÁN,ESPAÑOL,FINEO,1
México,2010,800 - Literatura y retórica,espanol,CATALÁN,ESPAÑOL,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,1
México,2010,800 - Literatura y retórica,espanol,CATALÁN,ESPAÑOL,UNIVERSIDAD AUTONOMA DE ZACATECAS,1
México,2010,800 - Literatura y retórica,espanol,CHINO,ESPAÑOL,FONDO DE CULTURA ECONOMICA MEXICO,1
México,2010,800 - Literatura y retórica,espanol,CHINO,ESPAÑOL,UNIVERSIDAD VERACRUZANA,1
México,2010,800 - Literatura y retórica,espanol,CROATA,ESPAÑOL,"ORENDAIN CALDERA, JORGE ANTONIO",1
México,2010,800 - Literatura y retórica,espanol,ESPAÑOL,ESPAÑOL,"CERECEDO MARQUEZ, JULIO CESAR",1
México,2010,800 - Literatura y retórica,espanol,ESPAÑOL,ESPAÑOL,INSTITUTO VERACRUZANO DE LA CULTURA,1
México,2010,800 - Literatura y retórica,espanol,FINÉS,ESPAÑOL,"CHABAUD MAGNUS, JAIME EDUARDO",1
México,2010,800 - Literatura y retórica,espanol,FRANCÉS,ESPAÑOL,EDICIONES LAROUSSE,12
México,2010,800 - Literatura y retórica,espanol,FRANCÉS,ESPAÑOL,EDITORIAL OCEANO,12
México,2010,800 - Literatura y retórica,espanol,FRANCÉS,ESPAÑOL,EDITORIAL VERDEHALAGO,8
México,2010,800 - Literatura y retórica,espanol,FRANCÉS,ESPAÑOL,PETRA EDICIONES,4
México,2010,800 - Literatura y retórica,espanol,FRANCÉS,ESPAÑOL,TUSQUETS EDITORES MEXICO,10
México,2010,800 - Literatura y retórica,espanol,GRIEGO,ESPAÑOL,TUSQUETS EDITORES MEXICO,1
México,2010,800 - Literatura y retórica,espanol,HÚNGARO,ESPAÑOL,UNIVERSIDAD VERACRUZANA,1
México,2010,800 - Literatura y retórica,espanol,INGLÉS,ESPAÑOL,ADVANCED MARKETING,114
México,2010,800 - Literatura y retórica,espanol,INGLÉS,ESPAÑOL,EDICIONES LAROUSSE,30
México,2010,800 - Literatura y retórica,espanol,INGLÉS,ESPAÑOL,GRUPO EDITORIAL TOMO,46
México,2010,800 - Literatura y retórica,espanol,INGLÉS,ESPAÑOL,SANTILLANA EDICIONES GENERALES,67
México,2010,800 - Literatura y retórica,espanol,INGLÉS,ESPAÑOL,TUSQUETS EDITORES MEXICO,22
México,2010,800 - Literatura y retórica,espanol,ITALIANO,ESPAÑOL,ASOCIACION MEXICANA DE PROMOCION Y CULTURA SOCIAL,1
México,2010,800 - Literatura y retórica,espanol,ITALIANO,ESPAÑOL,IURE EDITORES,3
México,2010,800 - Literatura y retórica,espanol,ITALIANO,ESPAÑOL,SANTILLANA EDICIONES GENERALES,1
México,2010,800 - Literatura y retórica,espanol,ITALIANO,ESPAÑOL,SECRETARIA DE CULTURA DEL ESTADO DE MEXICO,1
México,2010,800 - Literatura y retórica,espanol,ITALIANO,ESPAÑOL,TUSQUETS EDITORES MEXICO,4
México,2010,800 - Literatura y retórica,espanol,JAPONÉS,ESPAÑOL,EDICIONES CASTILLO,6
México,2010,800 - Literatura y retórica,espanol,JAPONÉS,ESPAÑOL,FONDO DE CULTURA ECONOMICA MEXICO,1
México,2010,800 - Literatura y retórica,espanol,JAPONÉS,ESPAÑOL,SANTILLANA EDICIONES GENERALES,1
México,2010,800 - Literatura y retórica,espanol,JAPONÉS,ESPAÑOL,TUSQUETS EDITORES MEXICO,2
México,2010,800 - Literatura y retórica,espanol,JAPONÉS,ESPAÑOL,UNIVERSIDAD AUTONOMA DE NUEVO LEON,1
México,2010,800 - Literatura y retórica,espanol,LATÍN,ESPAÑOL,UNIVERSIDAD AUTONOMA DE NUEVO LEON,1
México,2010,800 - Literatura y retórica,espanol,LATÍN,ESPAÑOL,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,1
México,2010,800 - Literatura y retórica,espanol,LENGUA NO DETERMINADA,ESPAÑOL,CONSEJO NACIONAL PARA LA CULTURA Y LAS ARTES,8
México,2010,800 - Literatura y retórica,espanol,LENGUA NO DETERMINADA,ESPAÑOL,EDICIONES LAROUSSE,1
México,2010,800 - Literatura y retórica,espanol,LENGUA NO DETERMINADA,ESPAÑOL,EDITORIAL ALMADIA,1
México,2010,800 - Literatura y retórica,espanol,LENGUA NO DETERMINADA,ESPAÑOL,GRUPO EDITORIAL MIGUEL ANGEL PORRUA,1
México,2010,800 - Literatura y retórica,espanol,LENGUA NO DETERMINADA,ESPAÑOL,GRUPO PLANETA,20
México,2010,800 - Literatura y retórica,espanol,MULTILINGÜE,ESPAÑOL,"GREGORIO REGINO,JUAN",1
México,2010,800 - Literatura y retórica,espanol,NEERLANDÉS,ESPAÑOL,TUSQUETS EDITORES MEXICO,2
México,2010,800 - Literatura y retórica,espanol,NÁHUATL,ESPAÑOL,INSTITUTO VERACRUZANO DE LA CULTURA,1
México,2010,800 - Literatura y retórica,espanol,POLACO,ESPAÑOL,UNIVERSIDAD VERACRUZANA,2
México,2010,800 - Literatura y retórica,espanol,PORTUGUÉS,ESPAÑOL,FONDO DE CULTURA ECONOMICA MEXICO,2
México,2010,800 - Literatura y retórica,espanol,PORTUGUÉS,ESPAÑOL,"NEXOS-SOCIEDAD, CIENCIA Y LITERATURA",3
México,2010,800 - Literatura y retórica,espanol,PORTUGUÉS,ESPAÑOL,SANTILLANA EDICIONES GENERALES,4
México,2010,800 - Literatura y retórica,espanol,PORTUGUÉS,ESPAÑOL,UNIVERSIDAD AUTONOMA DE NUEVO LEON,2
México,2010,800 - Literatura y retórica,espanol,PORTUGUÉS,ESPAÑOL,VERGARA & RIBA EDITORAS,2
México,2010,800 - Literatura y retórica,espanol,RUMANO,ESPAÑOL,AZAFRAN Y CINABRIO,1
México,2010,800 - Literatura y retórica,espanol,RUMANO,ESPAÑOL,TUSQUETS EDITORES MEXICO,1
México,2010,800 - Literatura y retórica,espanol,RUMANO,ESPAÑOL,UNIVERSIDAD AUTONOMA DE NUEVO LEON,1
México,2010,800 - Literatura y retórica,espanol,RUSO,ESPAÑOL,ARLEQUIN EDITORIAL Y SERVICIOS,1
México,2010,800 - Literatura y retórica,espanol,RUSO,ESPAÑOL,BONOBOS EDITORES,1
México,2010,800 - Literatura y retórica,espanol,RUSO,ESPAÑOL,EDITORIAL VERDEHALAGO,3
México,2010,800 - Literatura y retórica,espanol,RUSO,ESPAÑOL,LA CABRA EDICIONES,1
México,2010,800 - Literatura y retórica,espanol,RUSO,ESPAÑOL,"TOMA, EDICIONES Y PRODUCCIONES ESCENICAS Y CINEMATOGRAFICAS",1
México,2010,800 - Literatura y retórica,espanol,SUECO,ESPAÑOL,EDICIONES CASTILLO,1
México,2010,800 - Literatura y retórica,espanol,SUECO,ESPAÑOL,EDITORIAL OCEANO,3
México,2010,800 - Literatura y retórica,espanol,SUECO,ESPAÑOL,SANTILLANA EDICIONES GENERALES,1
México,2010,800 - Literatura y retórica,espanol,SUECO,ESPAÑOL,TUSQUETS EDITORES MEXICO,7
México,2010,800 - Literatura y retórica,ingles,INGLÉS,ESPAÑOL,ADVANCED MARKETING,114
México,2010,800 - Literatura y retórica,ingles,INGLÉS,ESPAÑOL,EDICIONES LAROUSSE,30
México,2010,800 - Literatura y retórica,ingles,INGLÉS,ESPAÑOL,GRUPO EDITORIAL TOMO,46
México,2010,800 - Literatura y retórica,ingles,INGLÉS,ESPAÑOL,SANTILLANA EDICIONES GENERALES,67
México,2010,800 - Literatura y retórica,ingles,INGLÉS,ESPAÑOL,TUSQUETS EDITORES MEXICO,22
México,2010,800 - Literatura y retórica,ingles,INGLÉS,INGLÉS,EDITORIAL ALMADIA,1
México,2010,800 - Literatura y retórica,ingles,INGLÉS,MULTILINGÜE,"BOBADILLA ACEVEDO, JOSE LUIS",2
México,2010,800 - Literatura y retórica,ingles,INGLÉS,MULTILINGÜE,COLOFON,2
México,2010,800 - Literatura y retórica,ingles,INGLÉS,MULTILINGÜE,"GUTIERREZ RAMIREZ, ALFREDO",1
México,2010,800 - Literatura y retórica,ingles,INGLÉS,MULTILINGÜE,"PEART CUEVAS, ALEJANDRA",1
México,2010,800 - Literatura y retórica,portugues,PORTUGUÉS,ESPAÑOL,FONDO DE CULTURA ECONOMICA MEXICO,2
México,2010,800 - Literatura y retórica,portugues,PORTUGUÉS,ESPAÑOL,"NEXOS-SOCIEDAD, CIENCIA Y LITERATURA",3
México,2010,800 - Literatura y retórica,portugues,PORTUGUÉS,ESPAÑOL,SANTILLANA EDICIONES GENERALES,4
México,2010,800 - Literatura y retórica,portugues,PORTUGUÉS,ESPAÑOL,UNIVERSIDAD AUTONOMA DE NUEVO LEON,2
México,2010,800 - Literatura y retórica,portugues,PORTUGUÉS,ESPAÑOL,VERGARA & RIBA EDITORAS,2
México,2010,800 - Literatura y retórica,portugues,PORTUGUÉS,MULTILINGÜE,"PANTOJA DE LUNA, JOCELYN ALEJANDRA",1
México,2010,800 - Literatura y retórica,portugues,PORTUGUÉS,PORTUGUÉS,CASA ALDO MANUZIO,1
México,2010,800 - Literatura y retórica,portugues,PORTUGUÉS,PORTUGUÉS,LITERATURA Y ALTERNATIVAS EN SERVICIOS EDITORIALES,1
México,2010,900 - Geografía e historia,espanol,ALEMÁN,ESPAÑOL,FONDO DE CULTURA ECONOMICA MEXICO,1
México,2010,900 - Geografía e historia,espanol,ALEMÁN,ESPAÑOL,"MALAGON CAMACHO, JOSE FERNANDO",2
México,2010,900 - Geografía e historia,espanol,ALEMÁN,ESPAÑOL,TUSQUETS EDITORES MEXICO,3
